country_province,commodity,lev1,lev1_name,lev2,lev2_name,LCA
CA-NT,Plastic bottles,3,Materials,04 014,PlasticsAndComposites,A1-A3
CA-NT,Motor vehicle plastic parts,3,Materials,04 014,PlasticsAndComposites,A1-A3
CA-NT,"Plastic products, n.e.c.",3,Materials,04 014,PlasticsAndComposites,A1-A3
CA-NT,Tires,3,Other,04 12,Other,A1-A3
CA-NT,Rubber and plastic hoses and belts,3,Materials,04 12,PlasticsAndComposites,A1-A3
CA-NT,"Rubber products, n.e.c.",3,Materials,04 12,PlasticsAndComposites,A1-A3
CA-NT,Waste and scrap of plastic and rubber,3,Materials,04 014,PlasticsAndComposites,A1-A3
CA-NT,Cement,3,Materials,04 01,Concrete,A1-A3
CA-NT,Ready-mixed concrete,3,Materials,04 01,Concrete,A1-A3
CA-NT,Concrete products,3,Materials,04 01,Concrete,A1-A3
CA-NT,Clay and ceramic products and refractories,3,Materials,04 06,Finishes,A1-A3
CA-NT,"Glass (including automotive), glass products and glass containers",3,Materials,04 07,Openings,A1-A3
CA-NT,Waste and scrap of glass,3,Materials,04 014,PlasticsAndComposites,A1-A3
CA-NT,Lime and gypsum products,3,Materials,04 05,ThermalAndMoistureProtection,A1-A3
CA-NT,"Non-metallic mineral products, n.e.c.",3,Materials,04 05,ThermalAndMoistureProtection,A1-A3
CA-NT,Iron and steel basic shapes and ferro-alloy products,3,Materials,04 03,Metals,A1-A3
CA-NT,Iron and steel pipes and tubes (except castings),3,Materials,04 03,Metals,A1-A3
CA-NT,Cold-rolled iron or steel products,3,Materials,04 03,Metals,A1-A3
CA-NT,Bauxite and aluminum oxide,3,Materials,04 03,Metals,A1-A3
CA-NT,Unwrought aluminum including alloys,3,Materials,04 03,Metals,A1-A3
CA-NT,Basic and semi-finished products of aluminum and alloys,3,Materials,04 03,Metals,A1-A3
CA-NT,Unwrought copper including alloys,3,Materials,04 03,Metals,A1-A3
CA-NT,Unwrought nickel including alloys,3,Materials,04 03,Metals,A1-A3
CA-NT,Unwrought precious metals including alloys,3,Materials,04 03,Metals,A1-A3
CA-NT,Other unwrought non-ferrous metals including alloys,3,Materials,04 03,Metals,A1-A3
CA-NT,"Gold, store of value",3,Materials,04 03,Metals,A1-A3
CA-NT,Basic and semi-finished products of non-ferrous metals and alloys (except aluminum),3,Materials,04 03,Metals,A1-A3
CA-NT,Ferrous metal castings,3,Materials,04 03,Metals,A1-A3
CA-NT,Non-ferrous metal castings,3,Materials,04 03,Metals,A1-A3
CA-NT,Waste and scrap of iron and steel,3,Materials,04 03,Metals,A1-A3
CA-NT,Waste and scrap of non-ferrous metals,3,Materials,04 03,Metals,A1-A3
CA-NT,Forged and stamped metal products,3,Materials,04 03,Metals,A1-A3
CA-NT,"Prefabricated metal buildings and other non-wood buildings, and components",3,Materials,04 03,Metals,A1-A3
CA-NT,Fabricated steel plate and other fabricated structural metal,3,Materials,04 03,Metals,A1-A3
CA-NT,Metal windows and doors,3,Materials,04 07,Openings,A1-A3
CA-NT,Other architectural metal products,3,Materials,04 03,Metals,A1-A3
CA-NT,"Light gauge metal containers, crowns and closures",3,Materials,04 03,Metals,A1-A3
CA-NT,"Boilers, tanks and heavy gauge metal containers",3,Materials,04 03,Metals,A1-A3
CA-NT,"Builders, motor vehicle and other hardware",3,Materials,04 03,Metals,A1-A3
CA-NT,Springs and wire products,3,Materials,04 03,Metals,A1-A3
CA-NT,Threaded metal fasteners and other turned metal products including automotive,3,Materials,04 03,Metals,A1-A3
CA-NT,"Coating, engraving, heat treating and similar metal processing services",5,Services,05 03,ManufacturingServices,0
CA-NT,"Hand tools, kitchen utensils and cutlery (except precious metal)",3,Other,04 10,Other,A1-A3
CA-NT,Metal valves and pipe fittings,3,Materials,04 03,Metals,A1-A3
CA-NT,Ball and roller bearings,3,Materials,04 03,Metals,A1-A3
CA-NT,"Guns, ammunition and other munitions",3,Other,04 12,Other,A1-A3
CA-NT,"Fabricated metal products, n.e.c.",3,Materials,04 03,Metals,A1-A3
CA-NT,"Agricultural, lawn and garden machinery and equipment",4,Materials,04  013,EarthworkAndLandscaping_Materials,A1-A3
CA-NT,"Logging, mining and construction machinery and equipment",4,Other,04  013,Other,A1-A3
CA-NT,Other industry-specific machinery,4,Other,04  013,Other,A1-A3
CA-NT,Commercial and service industry machinery,4,Other,04  013,Other,A1-A3
CA-NT,"Industrial and commercial fans, blowers and air purification equipment",4,Materials,04  013,MEP,A1-A3
CA-NT,Heating and cooling equipment (except household refrigerators and freezers),4,Materials,04  013,MEP,A1-A3
CA-NT,Metalworking machinery and industrial moulds,4,Other,04  013,Other,A1-A3
CA-NT,"Turbines, turbine generators, and turbine generator sets (except aircraft turbines)",4,Materials,04  013,MEP,A1-A3
CA-NT,Other engine and power transmission equipment,4,Materials,04  013,MEP,A1-A3
CA-NT,Pumps and compressors (except fluid power),4,Materials,04  013,MEP,A1-A3
CA-NT,Material handling equipment,4,Materials,04  013,MEP,A1-A3
CA-NT,Other miscellaneous general-purpose machinery,4,Materials,04  013,MEP,A1-A3
CA-NT,"Computers, computer peripherals and parts",4,Materials,04  013,MEP,A1-A3
CA-NT,Telephone apparatus,4,Materials,04  013,MEP,A1-A3
CA-NT,Other communications equipment,4,Materials,04  013,MEP,A1-A3
CA-NT,Audio and video equipment and unrecorded media,4,Materials,04  013,MEP,A1-A3
CA-NT,Navigational and guidance instruments,4,Materials,04  013,MEP,A1-A3
CA-NT,Medical devices,4,Other,04  013,Other,A1-A3
CA-NT,"Measuring, control and scientific instruments",4,Materials,04  013,MEP,A1-A3
CA-NT,"Printed and integrated circuits, semiconductors and printed circuit assemblies",4,Materials,04  013,MEP,A1-A3
CA-NT,Other electronic components,4,Materials,04  013,MEP,A1-A3
CA-NT,Electric light bulbs and tubes,4,Materials,04  013,MEP,A1-A3
CA-NT,Lighting fixtures,4,Materials,04  013,MEP,A1-A3
CA-NT,Small electric appliances,4,Materials,04  013,MEP,A1-A3
CA-NT,Major appliances,4,Materials,04  013,MEP,A1-A3
CA-NT,"Power, distribution and other transformers",4,Materials,04  013,MEP,A1-A3
CA-NT,Electric motors and generators,4,Materials,04  013,MEP,A1-A3
CA-NT,"Switchgear, switchboards, relays and industrial control apparatus",4,Materials,04  013,MEP,A1-A3
CA-NT,Batteries and battery chargers,4,Materials,04  013,MEP,A1-A3
CA-NT,Communication and electric wire and cable,4,Materials,04  013,MEP,A1-A3
CA-NT,Wiring devices,4,Materials,04  013,MEP,A1-A3
CA-NT,Other electrical equipment and components,4,Materials,04  013,MEP,A1-A3
CA-NT,Passenger cars,2,Transport,03 02,Transport,A4
CA-NT,"Light-duty trucks, vans and sport utility vehicles (SUVs)",2,Transport,03 02,Transport,A4
CA-NT,Medium and heavy-duty trucks,2,Transport,03 02,Transport,A4
CA-NT,Buses,2,Transport,03 02,Transport,A4
CA-NT,Motor vehicle bodies and special purpose motor vehicles,2,Transport,03 02,Transport,A4
CA-NT,Freight and utility trailers,2,Transport,03 02,Transport,A4
CA-NT,"Motor homes, travel trailers and camping trailers",2,Transport,03 02,Transport,A4
CA-NT,Motor vehicle gasoline engines and engine parts,2,Transport,03 02,Transport,A4
CA-NT,Motor vehicle electrical and electronic equipment,2,Transport,03 02,Transport,A4
CA-NT,Motor vehicle steering and suspension components,2,Transport,03 02,Transport,A4
CA-NT,Motor vehicle brakes and brake systems,2,Transport,03 02,Transport,A4
CA-NT,Motor vehicle transmission and drive train components,2,Transport,03 02,Transport,A4
CA-NT,"Motor vehicle interior trim, seats and seat parts",2,Transport,03 02,Transport,A4
CA-NT,Motor vehicle metal stampings,2,Transport,03 02,Transport,A4
CA-NT,Other miscellaneous motor vehicle parts,2,Transport,03 02,Transport,A4
CA-NT,Aircraft,2,Transport,03 02,Transport,A4
CA-NT,Aircraft engines,2,Transport,03 02,Transport,A4
CA-NT,Aircraft parts and other aerospace equipment,2,Transport,03 02,Transport,A4
CA-NT,"Locomotives, railway rolling stock, and rapid transit equipment",2,Transport,03 02,Transport,A4
CA-NT,Parts of railway rolling stock,2,Transport,03 02,Transport,A4
CA-NT,Ships,2,Transport,03 02,Transport,A4
CA-NT,Boats and personal watercraft,2,Transport,03 02,Transport,A4
CA-NT,Other transportation equipment and related parts,2,Transport,03 02,Transport,A4
CA-NT,Wood cabinets and counter tops,3,Materials,04 06,Finishes,A1-A3
CA-NT,Household furniture,3,Materials,04 06,Finishes,A1-A3
CA-NT,"Institutional and other furniture, n.e.c.",3,Materials,04 06,Finishes,A1-A3
CA-NT,Office furniture,3,Materials,04 06,Finishes,A1-A3
CA-NT,Office and store fixtures,3,Materials,04 06,Finishes,A1-A3
CA-NT,Mattresses and foundations,3,Materials,04 06,Finishes,A1-A3
CA-NT,"Blinds, shades, and curtain fixtures",3,Materials,04 06,Finishes,A1-A3
CA-NT,"Medical, dental and personal safety supplies, instruments and equipment",6,Other,06 01,Other,A1-A3
CA-NT,Jewellery and silverware,6,Other,06 01,Other,A1-A3
CA-NT,Sporting and athletic goods,6,Other,06 01,Other,A1-A3
CA-NT,Toys and games,6,Other,06 01,Other,A1-A3
CA-NT,Office supplies (except paper),3,Materials,04 06,Finishes,A1-A3
CA-NT,Signs,3,Materials,04 06,Finishes,A1-A3
CA-NT,Other miscellaneous manufactured products,3,Materials,04 06,Finishes,A1-A3
CA-NT,"Custom manufacturing services (except printing, finishing of textiles and metals)",5,Services,05 03,ManufacturingServices,A1-A3
CA-NT,Wholesale margins - farm products,6,Services,06 01,DesignServicesAndMargins,0
CA-NT,Wholesale margins - petroleum and petroleum products,6,Services,06 01,DesignServicesAndMargins,0
CA-NT,"Wholesale margins - food, beverages and tobacco products",6,Services,06 01,DesignServicesAndMargins,0
CA-NT,Wholesale margins - personal and household goods,6,Services,06 01,DesignServicesAndMargins,0
CA-NT,"Wholesale margins - motor vehicles, motor vehicle parts and accessories",6,Services,06 01,DesignServicesAndMargins,0
CA-NT,Wholesale margins - building materials and supplies,6,Services,06 01,DesignServicesAndMargins,0
CA-NT,"Wholesale margins - machinery, equipment and supplies",6,Services,06 01,DesignServicesAndMargins,0
CA-NT,Wholesale margins - miscellaneous products,6,Services,06 01,DesignServicesAndMargins,0
CA-NT,Wholesale trade commissions,6,Services,06 01,DesignServicesAndMargins,0
CA-NT,Retail margins - motor vehicles and parts,6,Services,06 01,DesignServicesAndMargins,0
CA-NT,Retail margins - furniture and home furnishings,6,Services,06 01,DesignServicesAndMargins,0
CA-NT,Retail margins - electronics and appliances,6,Services,06 01,DesignServicesAndMargins,0
CA-NT,"Retail margins - building materials, garden equipment and supplies",6,Services,06 01,DesignServicesAndMargins,0
CA-NT,Retail margins - food and beverages,6,Services,06 01,DesignServicesAndMargins,0
CA-NT,Retail margins - health and personal care products,6,Services,06 01,DesignServicesAndMargins,0
CA-NT,Retail margins - automotive fuels,6,Services,06 01,DesignServicesAndMargins,0
CA-NT,Retail margins - clothing and clothing accessories,6,Services,06 01,DesignServicesAndMargins,0
CA-NT,Retail margins - sporting and leisure products,6,Services,06 01,DesignServicesAndMargins,0
CA-NT,Retail margins - miscellaneous products (except cannabis),6,Services,06 01,DesignServicesAndMargins,0
CA-NT,Retail margins - cannabis products (licensed),6,Services,06 01,DesignServicesAndMargins,0
CA-NT,Retail margins - cannabis products (unlicensed),6,Services,06 01,DesignServicesAndMargins,0
CA-NT,Retail margins - household fuels,6,Services,06 01,DesignServicesAndMargins,0
CA-NT,Used motor vehicles,2,Transport,03 02,Transport,A4
CA-NT,Other used consumer goods,6,Other,06 01,Other,0
CA-NT,Retail trade commissions,6,Services,06 01,DesignServicesAndMargins,0
CA-NT,Air passenger transportation services,2,Transport,02 01,Transport,A4
CA-NT,Air freight transportation services,2,Transport,02 01,Transport,A4
CA-NT,Air specialty services,2,Transport,02 01,Transport,A4
CA-NT,Rail passenger transportation services,2,Transport,02 01,Transport,A4
CA-NT,Rail freight transportation services,2,Transport,02 01,Transport,A4
CA-NT,Water passenger transportation services,2,Transport,02 01,Transport,A4
CA-NT,Water freight transportation services,2,Transport,02 01,Transport,A4
CA-NT,Moving services,2,Transport,02 01,Transport,A4
CA-NT,Road transportation services for general freight,2,Transport,02 01,Transport,A4
CA-NT,Road transportation services for specialized freight,2,Transport,02 01,Transport,A4
CA-NT,Urban transit services,2,Transport,02 01,Transport,A4
CA-NT,Interurban and rural bus passenger transportation services,2,Transport,02 01,Transport,A4
CA-NT,School bus services,2,Transport,02 01,Transport,A4
CA-NT,Other transit and passenger transportation services by road,2,Transport,02 01,Transport,A4
CA-NT,Scenic and sightseeing tour services,2,Transport,02 01,Transport,A4
CA-NT,Taxi and limousine services,2,Transport,02 01,Transport,A4
CA-NT,Transportation of natural gas by pipeline,2,Transport,02 01,Transport,A4
CA-NT,Transportation of crude oil and other commodities by pipeline,2,Transport,02 01,Transport,A4
CA-NT,Air transportation support services,2,Transport,02 01,Transport,A4
CA-NT,Aircraft maintenance and repair services,2,Transport,02 01,Transport,A4
CA-NT,"Rail transportation support, maintenance and repair services",2,Transport,02 01,Transport,A4
CA-NT,"Water transportation support, maintenance and repair services",2,Transport,02 01,Transport,A4
CA-NT,Road transportation support services,2,Transport,02 01,Transport,A4
CA-NT,Freight transportation arrangement and customs brokering services,2,Transport,02 01,Transport,A4
CA-NT,Other transportation support services,2,Transport,02 01,Transport,A4
CA-NT,Postal services,2,Transport,02 01,Transport,A4
CA-NT,"Courier, parcel, and local messenger and delivery services",2,Transport,02 01,Transport,A4
CA-NT,Grain storage,6,Other,06 01,Other,0
CA-NT,Warehousing and storage services (except grain storage),6,Other,06 01,Other,0
CA-NT,Newspapers,6,Other,06 01,Other,0
CA-NT,Advertising space in printed newspapers,6,Services,06 01,ManufacturingServices,0
CA-NT,Periodicals,6,Other,06 01,Other,0
CA-NT,Books,6,Other,06 01,Other,0
CA-NT,Other published products,6,Other,06 01,Other,0
CA-NT,Advertising space in printed periodicals and in other printed publications,6,Other,06 01,Other,0
CA-NT,Licensing of rights for commercial use of literary works (except software) and artistic works,6,Other,06 01,Other,0
CA-NT,General purpose software,6,Other,06 01,Other,0
CA-NT,"Recorded movies, television programs and videos",6,Other,06 01,Other,0
CA-NT,"Movie, television program and video production, post-production and editing services",6,Other,06 01,Other,0
CA-NT,"Licensing of rights for commercial use of dramatic works, and other copyrighted property n.e.c.",6,Other,06 01,Other,0
CA-NT,Admissions to motion picture film exhibitions,6,Other,06 01,Other,0
CA-NT,Recorded music and other sound recordings,6,Other,06 01,Other,0
CA-NT,Audio recording services and copyright administration,6,Other,06 01,Other,0
CA-NT,Licensing of rights for commercial use of musical works and sound recordings,6,Other,06 01,Other,0
CA-NT,Advertising air time on radio,6,Services,06 01,ManufacturingServices,0
CA-NT,Advertising air time on television,6,Services,06 01,ManufacturingServices,0
CA-NT,Fees for the distribution of television and radio program channels (affiliation payments),6,Services,06 01,ManufacturingServices,0
CA-NT,Fixed telecommunications services (except Internet access),5,Services,05 03,ManufacturingServices,0
CA-NT,Mobile telecommunications services,5,Services,05 03,ManufacturingServices,0
CA-NT,Broadcasting and online games distribution services,5,Services,05 03,ManufacturingServices,0
CA-NT,Fixed Internet access services,5,Services,05 03,ManufacturingServices,0
CA-NT,"Data processing, hosting, and related services (except software as a service, on cloud)",5,Services,05 03,ManufacturingServices,0
CA-NT,Subscriptions for online content,5,Services,05 03,ManufacturingServices,0
CA-NT,Internet advertising,5,Services,05 03,ManufacturingServices,0
CA-NT,Other information services,5,Services,05 03,ManufacturingServices,0
CA-NT,Central banking services,5,Services,05 03,ManufacturingServices,0
CA-NT,Local credit union services - explicit charges (fees),5,Services,05 03,ManufacturingServices,0
CA-NT,Banking and other depository credit intermediation services - explicit charges,5,Services,05 03,ManufacturingServices,0
