,,"('CA-NL', 'kg CO2 eq (short)')","('CA-PE', 'kg CO2 eq (short)')","('CA-NS', 'kg CO2 eq (short)')","('CA-NB', 'kg CO2 eq (short)')","('CA-QC', 'kg CO2 eq (short)')","('CA-ON', 'kg CO2 eq (short)')","('CA-MB', 'kg CO2 eq (short)')","('CA-SK', 'kg CO2 eq (short)')","('CA-AB', 'kg CO2 eq (short)')","('CA-BC', 'kg CO2 eq (short)')","('CA-YT', 'kg CO2 eq (short)')","('CA-NT', 'kg CO2 eq (short)')","('CA-NU', 'kg CO2 eq (short)')"
CA-BC,Retail trade commissions,460.75660981820585,82.35097061971196,607.5005770876941,476.53885113966714,3729.1053692737796,9454.506582171383,2402.6837369294726,2502.973016359587,18737.40705178849,225909.0059652551,570.2639818632964,318.86459699490626,488.00801548658853
CA-BC,Air passenger transportation services,715901.9058437565,104428.05324367477,755057.1365056843,449577.16188435286,9062839.47674791,35513384.35400577,2272402.1106751733,3551003.080772974,13303327.19696586,91563031.78110921,335054.0339306139,308033.302374561,426757.21971036453
CA-BC,Air freight transportation services,101125.94416174346,49357.134435467975,322694.82369281485,231995.40533586865,1324629.935058901,6283190.82749382,595413.8652811123,514507.5070544506,3637175.5390699725,15798947.265694706,33941.42319315953,44123.0947190304,39783.17288220889
CA-BC,Air specialty services,640824.8959974482,28285.671817837974,201364.3404092598,143628.9876812722,2552509.780005087,6900202.311370818,885709.7806244193,1448351.6858465497,13346126.267037295,7817504.433939204,490607.7634138267,26024.269085689375,53514.56932007582
CA-BC,Rail passenger transportation services,596.1415795198171,181.63714749156924,1402.7471317640875,662.4904539519929,6764.449044701004,21145.10227397637,3416.8555166434394,4400.617193015403,26407.558926475893,205618.4869856999,795.5066025958549,514.8206882345067,1238.5936981708614
CA-BC,Rail freight transportation services,272489.1964087015,330357.73021041276,2504937.9434842304,611689.4135041558,11132730.577494415,14205161.879356222,1509299.868962826,1303879.7196076706,7090040.448775398,91192275.81996113,1184311.1967420515,208398.77629251758,1928578.9470918337
CA-BC,Water passenger transportation services,32310.236336762464,7466.54424871776,53514.98584002112,46545.75295118136,429410.5626276504,615256.8364109859,169967.32570619934,245256.4382061471,1406006.4708855,20745260.33513146,44353.89117867702,42070.69151499707,78778.55210672003
CA-BC,Water freight transportation services,56466.30336338439,11942.15593273697,124810.19798984964,45166.21462411866,637627.2055681872,1511701.6665032539,1258113.6525038716,5119343.231040328,16896954.67154591,24211598.127669152,344930.8761459905,61329.0887201265,82836.0476587931
CA-BC,Moving services,1855.9506375463914,257.930355612902,3474.7036404170194,2368.993654133885,26936.273510094612,42613.887699305626,40724.05501107047,38561.102181268514,218941.45341241153,805359.6131752463,2805.700919140787,2165.152754705749,4681.1598561285155
CA-BC,Road transportation services for general freight,31116.52923062376,9304.36132317606,115647.51347504831,38219.42618483147,534571.4595474763,1146559.7446164535,315782.7323589257,482922.11741434166,2977630.9343557726,47558021.374848515,184812.49059398097,38653.83503234656,40787.616482559606
CA-BC,Road transportation services for specialized freight,226676.8497341508,51789.87744637262,632995.0340117061,214681.84074713537,3700547.947020168,7454148.567490449,1775345.996815402,1899631.8339698825,16157246.142420657,255328008.17195427,756123.1122314262,412171.7416755827,347074.5324950818
CA-BC,Urban transit services,6.755924460694947,1.2698524994881473,7.283542171932265,8.818936257974743,76.68978437568008,132.92214274221556,29.16146558591862,41.948212203185754,216.1901373449141,5003.78222738338,7.353153909714757,5.563650276110678,12.417851822853239
CA-BC,Interurban and rural bus passenger transportation services,54.837638383900924,26.301923135873025,58.54378594991219,98.56291389156088,790.0068283854779,1188.3705374675326,2303.5044878472777,790.5179299104374,2870.706556913617,23850.69349641392,53.233622113613066,50.95666099027989,84.8326554632771
CA-BC,School bus services,17.61422524107445,3.0041391831271436,17.758636348440437,29.76284525819748,326.9753801775583,294.84385550261385,90.44951258695373,185.93274608585432,848.0080963076628,12146.788866186042,30.505345197481322,19.890746129934453,66.21085218379454
CA-BC,Other transit and passenger transportation services by road,74.84593786445608,16.67228123396634,71.77526941442362,86.73186310252648,818.8397670927802,1139.3182148292683,361.8943301039832,632.491058490735,6963.8737697783645,40268.151943043915,86.78614291781177,85.07156121811197,160.0466533036374
CA-BC,Scenic and sightseeing tour services,2.4436732508640278,0.3544754951448779,2.080327878668212,1.799698601227139,20.418049324632687,44.91184237558262,12.16029944901413,12.590346460432446,92.30331550797897,874.8569072610082,3.511788265589373,4.081596325311115,2.907133053157329
CA-BC,Taxi and limousine services,4114.2052883066135,618.1461942917432,4664.055336697378,4122.425488034113,52972.28759241877,238881.15028296897,36987.1617044315,36524.20816681803,223705.84678415654,1234101.0168225358,3436.078589164402,3066.548683685068,5140.48429663667
CA-BC,Transportation of natural gas by pipeline,28405.929519155306,4407.358084138401,33599.64682819371,20192.805956756816,271173.97859773954,1149371.142885776,149952.52541669706,266402.16111206246,3351637.3794880705,4834081.632570479,20018.87798634234,25330.532427683764,27940.93109470189
CA-BC,Transportation of crude oil and other commodities by pipeline,38926.795389206025,8504.520162481314,69676.27362946789,28658.802006089165,562906.9027935454,1884862.6752573973,252861.34642506752,395541.83255269896,3290184.4072714434,19284082.403868172,158497.7866462401,84517.11217263808,98088.94982399273
CA-BC,Air transportation support services,49232.65065341764,6034.021940889065,46872.46874112949,30736.527170784026,456390.974015992,1435433.0152684771,147329.55051819113,228936.00519960342,1281185.972327272,3689337.3780771745,41850.210794039835,23485.569775346517,21957.0948456452
CA-BC,Aircraft maintenance and repair services,9700.19482003417,1112.0266128753412,8944.579402566675,4737.731071679231,71489.24496834324,421615.7113507743,26415.59264671536,35604.65201925878,329027.416183484,535125.1983984925,5377.55039748147,2525.7412908720644,2744.8071916248687
CA-BC,"Rail transportation support, maintenance and repair services",2994.8811722619885,2607.6164020353995,19201.655238514228,6167.9968681103965,97567.47096370757,149785.05266711887,15132.124207169512,14309.393815765688,82410.97571408596,737441.6864174355,8964.119570649662,1947.9995150891527,14396.27575565627
CA-BC,"Water transportation support, maintenance and repair services",11278.93778846591,3813.063266707474,44841.76755052963,14192.896874546956,205358.63045813137,432488.8368333007,216435.19680957988,475366.06876085966,2290401.898949071,6968617.607453655,40778.32822983985,14948.717223343472,19369.860095198866
CA-BC,Road transportation support services,11510.941201937592,959.0896239628673,10326.494398526105,4295.155612800517,69362.95001460314,236655.47594604065,92910.53762631898,94180.99166139528,818746.4792787341,4372949.386571154,13102.475807157889,9049.629754791435,5675.616358951039
CA-BC,Freight transportation arrangement and customs brokering services,43336.671251841115,20143.550318900383,117486.22816248119,68577.27930031871,535681.7858827262,1017144.8946585717,589644.6057544937,1010635.9971869851,3902299.637924341,15021537.045225069,137332.3073801456,67602.34404058603,88547.37102261612
CA-BC,Other transportation support services,958.0200764765965,259.3950080344291,2976.0959398465416,1142.8356807413984,15738.775089853425,33519.363698452595,9755.749982588493,12112.113241082105,247913.38332093615,2121438.9593462544,2875.475727857513,2131.845337994545,1739.136068651415
CA-BC,Postal services,10297.63143258204,1946.6431681068784,14012.667915935539,9418.6041537968,115546.01064014914,229353.27261343625,50316.557690097645,91871.6094447405,684294.1724460592,5930025.44427632,20266.765559949323,8096.378177977071,13389.821381451748
CA-BC,"Courier, parcel, and local messenger and delivery services",38606.59102807209,8255.800047000266,56178.83752262588,41780.950787662165,476507.0388790461,1038660.8377276734,208119.24114284787,270663.4262399239,1904364.6773468668,27841514.984118376,95818.72281556984,160840.29318863718,89796.04466844283
CA-BC,Grain storage,548.9629184126687,82.04522884560438,793.4588609959006,484.50211762889415,5171.509402612959,11955.589183052602,4461.379002492124,5869.660019703806,23241.546211881403,54064.461651517064,168.10416314733564,196.15977232206865,265.4062089738188
CA-BC,Warehousing and storage services (except grain storage),25773.08883157143,4682.6703707460665,42359.108956001786,22366.27327918323,301099.4406042259,738435.8634398938,188049.72447452456,213262.7424709012,1041435.2848406568,4658572.228109919,28760.51327282793,14397.574247991888,24164.526231669675
CA-BC,Newspapers,50.16692830094182,9.992985212806285,51.323185099773795,79.08189171899372,881.837492692551,730.2084415970545,306.6623416028032,469.6343709752514,2204.9048542119203,25381.33771660783,70.45375718285405,56.11205529872576,178.63034353744501
CA-BC,Advertising space in printed newspapers,808.3820160686533,168.31861334654428,1730.622569979771,948.7426259032944,4198.575990083783,12441.567171193894,1860.0320348341577,2264.7806477368654,15408.688581516559,310987.0413296025,448.8727616808666,312.75350576662186,539.0066867729377
CA-BC,Periodicals,15.270709662266063,15.374424580661435,15.318001294203526,53.32251701279409,221.00806295737482,334.53705156018003,63.24237531460899,114.14471563183879,570.5966098528397,6580.669545611391,18.564933590164593,14.234653048343107,42.037097138362505
CA-BC,Books,83.27065738581783,13.500779931915192,97.26640789357106,112.44506340520428,944.9622794747862,1237.7513088914307,327.36541541555806,523.4508870811471,3006.452414491294,43972.42167940996,93.9396784420978,77.71086696511252,179.47983757590544
CA-BC,Other published products,750.0187593127367,143.3586174333259,456.0609384577896,308.9614930353929,2677.972897731075,8478.03846646534,2149.0090870160366,1009.0938744263946,7999.161448240832,55945.8967991961,153.40073274402135,126.5565698483836,250.50228108220654
CA-BC,Advertising space in printed periodicals and in other printed publications,673.7892256458144,115.89611930920027,2028.8836046665945,512.1135333206139,5542.729816694619,76323.00020227532,2608.6753789210593,1863.8890933598848,13035.0402513493,116052.08395944092,275.12146834100736,228.50891260839575,345.30239726389516
CA-BC,Licensing of rights for commercial use of literary works (except software) and artistic works,10.385533420292923,1.9927610331099581,16.064920319388207,9.941197626940419,123.15951077613579,342.2823998398765,38.857003840007,50.81728244388776,500.50131019120124,3251.687235722333,6.594449780938899,4.8492481459280565,8.759133448114289
CA-BC,General purpose software,5344.726184561048,668.2071382394452,9079.78168049878,3207.225030143842,37658.901525218076,105168.5704701915,11343.929268961414,20432.23539940083,69994.45624073854,99775.25539001539,673.6925730067759,1133.1918039899724,1370.1442103360334
CA-BC,"Recorded movies, television programs and videos",16.50693351257281,3.482817100097792,28.616775898767344,18.68157719648155,313.8562319193443,553.199672318987,55.510132196357645,79.56722872295545,442.69491622802894,5776.851166147027,12.105431223346148,9.32597678406017,14.709351350820736
CA-BC,"Movie, television program and video production, post-production and editing services",5339.945797383465,1355.4552126649594,13234.701285968356,6625.030085377557,162214.85635472403,198374.77896302578,19379.354232798367,43974.68283046868,142098.8360340335,861570.8049260527,2639.1032972787916,1928.3746481765713,4992.066121133559
CA-BC,"Licensing of rights for commercial use of dramatic works, and other copyrighted property n.e.c.",88.62168604263061,20.798306345798313,160.19345887275892,104.12866371453687,2432.5057949881757,3325.786446391565,241.06818306445848,341.2769369396971,1776.5615881248941,9412.51118135243,28.33383791579786,22.15216921864471,44.51252766959517
CA-BC,Admissions to motion picture film exhibitions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-BC,Recorded music and other sound recordings,12.532577408834795,5.0180863956784645,28.798424851355662,9.919112609674885,77.79858774143668,435.3364315608063,49.04609282996223,65.1442680737162,313.11422317535005,2923.9081627230757,4.9766599100551945,3.2621782704617863,5.085230274680447
CA-BC,Audio recording services and copyright administration,160.620123832549,63.40585104692977,202.62785240610506,119.00366117893259,2408.214604197504,4475.121433877282,396.3222439506237,567.3038177213178,2761.6614810652627,21479.855176372883,53.07322868972255,38.390397076716155,79.3892805984558
CA-BC,Licensing of rights for commercial use of musical works and sound recordings,188.26919324402374,47.072476031295416,212.14893985062483,204.96426228958958,2316.924309106553,4955.520776930269,480.89247921040015,556.7557319599281,4079.696083958127,23973.71618262056,96.77183565926337,48.21149531913046,81.48489687584546
CA-BC,Advertising air time on radio,1096.0160737695128,324.56525301272563,1507.3717873231308,854.458784163157,21458.07967153388,50614.2174400089,2689.455656245756,2721.3535825081653,18099.08584785646,120676.05717559035,289.6607665659422,246.71404672339793,450.83207771593084
CA-BC,Advertising air time on television,1055.4890237469767,142.0390437293446,1862.7259123791227,1228.3512353914716,24752.07828842455,46371.448280145065,3737.2401176841204,4229.642933800497,25205.096709481117,139026.23271379116,392.16461924930996,332.7860054690676,525.9272708316079
CA-BC,Fees for the distribution of television and radio program channels (affiliation payments),24.73337466720969,5.1384828589106055,40.44045979508481,28.239221107053922,324.23578760362506,1053.1197613478348,105.27643608530057,103.63720225695725,958.8033089757178,5759.714905410188,10.571719133079986,8.687394238829912,15.885257469869774
CA-BC,Fixed telecommunications services (except Internet access),1453.395956341446,389.240219502309,3205.8351367987957,1814.615176701981,21025.79702569907,49638.014321783965,6066.883959772495,7293.483586671955,46846.44238495984,698010.4955209605,1166.7815634390606,891.4261127193323,1580.8346838810633
CA-BC,Mobile telecommunications services,4386.98704095607,775.0262330654132,5728.579275453111,4474.065285251092,57956.50269473296,98087.84721953559,13893.537128457778,17303.039053940447,99113.22634385327,1871488.3289115767,2550.070938512767,1781.876957776169,3592.2596861705797
CA-BC,Broadcasting and online games distribution services,90.43589993498588,14.579788465493296,81.83746977753434,109.08265449282439,865.715010598391,1960.4728676292996,399.12593715264194,535.5869140370091,3219.8777695335743,57527.954623691316,91.91114547772382,65.7694721134657,135.02830770563315
CA-BC,Fixed Internet access services,976.4090471739796,147.86255731173827,828.2846726246398,996.8088815076957,20034.600375317368,25062.305720022472,3539.4993849053676,4364.461863741423,25135.976659108546,245307.46569924688,609.0173235280886,471.2991376570629,908.6356497095293
