,,"('CA-NL', 'kg CO2 eq (short)')","('CA-PE', 'kg CO2 eq (short)')","('CA-NS', 'kg CO2 eq (short)')","('CA-NB', 'kg CO2 eq (short)')","('CA-QC', 'kg CO2 eq (short)')","('CA-ON', 'kg CO2 eq (short)')","('CA-MB', 'kg CO2 eq (short)')","('CA-SK', 'kg CO2 eq (short)')","('CA-AB', 'kg CO2 eq (short)')","('CA-BC', 'kg CO2 eq (short)')","('CA-YT', 'kg CO2 eq (short)')","('CA-NT', 'kg CO2 eq (short)')","('CA-NU', 'kg CO2 eq (short)')"
CA-SK,Head office services (imputed),17471.078559947073,12279.126053770702,106609.15608632549,151774.8926615671,348732.98731422756,1356883.0903940443,647026.9157913616,6720930.881071301,1780315.6533883242,1629970.475725001,9474.01326304971,4676.991636655727,1563.8082799170083
CA-SK,Office administrative services,2250.0493519545525,607.7683728783734,5070.066873403507,2147.2863941607343,36970.44599779254,158546.8159007299,55128.248702986675,954758.5075895421,336390.0270583138,152341.63913389953,867.2323435231497,490.52680683062715,160.52686321493718
CA-SK,Employment services,246.81799822059295,117.36096635186829,1258.5505130371314,562.2710934694397,8948.946848295125,30639.870035775137,8274.818671387586,103677.58302960756,67391.07867321804,23344.827534613294,180.48200324899284,131.733281174744,27.62243682187398
CA-SK,Business support services,277.7682257819336,144.04064592814996,1084.247207955016,441.20316219773935,8696.508122289713,34907.3611354248,13757.890432953358,446206.28259054775,54857.96112404922,23428.205131947627,183.58840310305465,89.28793577717171,32.650631250859064
CA-SK,"Travel arrangement, reservation and planning services",36.03757344525756,86.71131375262289,123.97511189322644,97.18593296228867,846.4353156123021,4747.859901473719,2098.573192441429,32251.584246016115,5551.999385014426,3285.6196596999143,46.95232840672592,13.70551861044579,5.89863462970345
CA-SK,Investigation and security services,146.68742825823287,40.24532183753309,272.7712606177063,125.99090197833723,2374.381226303965,12499.770313932275,3356.1445423211253,285487.29651021224,11898.012605282915,8564.461627207866,65.7997274428506,22.40076176914731,8.269610201122585
CA-SK,Services to buildings and dwellings,233.37394282843582,107.2035218445731,754.1510701409094,396.13506282880587,5832.119404318687,29185.68933887926,10140.158846946846,351665.02582653787,28966.966138786065,18284.737874015693,151.9864162208391,59.9146716728974,20.611040124093172
CA-SK,Facilities and other support services,265.80187756172137,64.11663760539035,552.6742561141652,308.78347472121106,3592.381197398748,14891.313419687716,6365.03413427907,74192.41554587001,41085.68316791278,11024.614192772655,102.38398751077816,62.64965399367721,15.939135396102246
CA-SK,Waste management and remediation services,3010.677783931963,1332.7957522711308,9176.799251533108,4571.345543924516,57745.2200328723,990800.5172731678,42805.93247893292,988529.5750396282,117318.77957252513,96791.31413562041,675.8481169940063,406.20752610204806,194.569068239572
CA-SK,Tuition and similar fees for elementary and secondary schools,0.0014822773570232538,0.0007808071160392941,0.00496863942188561,0.0025423446958204145,0.048073434752465324,0.17473229391513698,0.07226386541745243,1.5863188252642475,0.2133956973365877,0.15454233083929814,0.0014078174817729004,0.0004537914250231157,0.0002962784315171599
CA-SK,Tuition and similar fees for colleges and C.E.G.E.P.s,0.19810699676767002,0.11018344715643251,1.328257904146574,0.44876286299148754,6.029615612316792,25.166054039222903,7.942186111779679,103.48857662395092,24.237645207859003,64.18974389637047,0.32723095947873904,0.19652132066689715,0.10688276351774105
CA-SK,Tuition and similar fees for universities,20.227783054129826,6.015141645283985,27.744393716645547,34.82412669486977,187.1735392416093,629.1688192485134,533.1780754145295,10854.158442727414,2447.837899649245,1498.6083809628776,14.092103209996697,2.21443517376413,1.870537761649474
CA-SK,"Tuition and similar fees for trade, technical and professional training",4.770223533173195,1.9441627527230017,14.354548665240966,7.359350176776333,121.60264777413057,485.47440011065873,147.77470813279885,10688.426838034982,463.78604845452287,335.94810945738107,3.4553660936111603,1.2105719112455289,0.48121531101446224
CA-SK,Other educational training and services,5.346008887636087,3.6183979557901096,23.99350598465348,10.471985063576078,168.70504023924536,615.9435892750259,246.01799616564554,18572.859736420316,922.2771725965154,704.885018993896,4.707247962374586,2.6049683134421677,0.5944745266947572
CA-SK,Physician services,84.56085554654273,75.017648651493,425.1219927518686,172.55774257474374,2636.6125504773718,9652.496506231539,4133.155355283905,71313.54781361863,19929.9585867827,15552.37079779255,102.11588929399348,53.64600265178364,9.79009784273279
CA-SK,Dental services,5.927517527431822,4.172749247330398,25.26983841692922,11.15552111510438,193.38723271393587,690.0168500730023,290.0151212958057,5504.163258930711,1154.466483380802,874.3425573326964,6.42024827392251,2.8305009603219675,0.9345227116489205
CA-SK,Other health practitioner services,8.248874597972124,5.936833523296237,36.21702850514716,25.080976596803954,314.48692350675657,1823.9306776410715,2015.0333472894838,4105.803345506488,1245.0673009679952,1535.5301054691906,8.336704585645787,7.47269395625791,1.2418294772312641
CA-SK,Medical laboratory diagnostic and testing services,1.9829328014536145,1.7635713961184007,9.514592924286424,3.99394973637804,61.92370298768472,232.1643607029857,101.99841572672403,1686.838862053841,449.36585896459457,346.99316454004503,2.320621996167872,1.1851318059516098,0.23227516149009933
CA-SK,Ambulance services,1.31800768789021,1.2431560427310666,4.09260090178259,2.4014947813973198,31.09721433833802,158.27372230675238,88.04126674149695,1052.3527886419965,222.8027389005264,157.24477846417366,1.2552521160196795,0.46021571717164717,0.1735512957948297
CA-SK,Hospital services,2.3783725560968034,1.772884369920732,10.699590741925597,5.607876509365452,100.55050719063748,307.25952289890023,619.1642896951632,1628.544069727641,488.901984528593,401.6418973193867,2.952307497125653,1.6831843518406393,0.3571481030290128
CA-SK,Nursing and residential care services,0.46350458574681186,0.44727026331387537,1.3735172302123366,0.8365430223788679,10.587356609236771,56.606890143255804,31.419925306487013,380.175578107086,74.50730492230545,43.54327155714467,0.429736346465226,0.149099780544123,0.061039464313855554
CA-SK,Child day-care services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-SK,Other ambulatory health care services and social assistance services,12.627791490882291,8.99392367741742,50.994769040235525,22.426665436064628,351.17008238364696,1782.8786135813275,574.5588599952556,9825.644559672108,2095.698541148848,1644.9810188430124,11.083426421997316,5.582494419873252,1.252872245576835
CA-SK,Admissions to live sporting events,1.3497339488807554,0.5985507058923313,4.062952288116245,1.9710298046534327,42.988027624877496,144.73250653947085,52.86325335356904,1176.6336491142738,439.67037765491057,184.0916213888061,1.067740019508361,0.30089430932188505,0.16863922587935865
CA-SK,Admissions to live performing arts performances,2.3862686567455658,1.15022976553677,7.54099032756468,3.1341308672850627,50.056558332883995,923.9836904175573,425.6688234539618,1373.6762966087756,175.08119696584285,144.69878086324618,1.149298218940377,0.44220321862861645,0.2439636578993453
CA-SK,Sport and performing arts event organization services,17.43512931052875,10.471978755394927,44.23738641543417,22.769746978064216,535.8823124065461,1769.2726573184966,697.4931857759835,11333.05401229301,2681.216675869886,1120.4708101793149,9.329251439013223,4.003235505735186,1.22296805399932
CA-SK,Career management and representation services of public figures,0.28267381202900704,0.19136576667654648,0.9204964861148847,0.4469736618862507,10.727350183542605,33.45414637653041,10.636886060345628,255.05429428615267,49.20452284469878,20.559938798352402,0.15968166485622978,0.06951162414623172,0.024001868357089888
CA-SK,"Contract production of live performing arts performances, live sporting events and copyrighted works",1.9526817702007755,1.2441524350024413,5.247236627725655,2.6235169915579264,68.04253742020782,203.18071587318275,73.46423435955094,1374.5535348470546,240.45219773516922,125.7674699859185,0.9920501168438896,0.4136772521720433,0.13519746625374113
CA-SK,Sporting event media rights,149.10064100804118,106.63852256448864,613.2922964979751,248.42939097675102,6053.970135754352,20931.92249362805,784.7940995610724,7273.810806354103,3345.726511235287,6072.197928672943,19.649899292937796,10.11557392073164,5.00970902287003
CA-SK,Heritage institution services,0.8153539561035236,1.1033289352671145,3.1435412116351684,1.923584630207171,23.77533799793382,118.15755635486448,120.59147271858083,625.4586473678615,165.48397463966387,124.48822191332539,1.1013348040058124,0.40913874198403893,0.11196451422836852
CA-SK,Amusement and recreational services,539.1656925133558,54.72372691616519,639.8041171178744,163.10376468448717,2935.7472222883575,12261.007975834853,20313.408817658543,124311.62240644466,23657.062688395785,26585.88394328082,91.80959292867732,36.44079539970275,11.872966889052329
CA-SK,Gambling (net wagers),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-SK,Room or unit accommodation services for travellers,209.0694533042094,113.0006451207584,646.7149139034298,810.8855700307541,3895.7165232408856,26650.204043168687,16266.63944200569,372764.48900743376,25991.105351342263,23997.047714948367,194.80936829628044,66.71423363763878,23.270837718662392
CA-SK,Recreational vehicle park and recreational camp services,0.6963878008744406,0.3026354749998618,2.110839503248671,0.8778063359565584,16.328868391811604,94.16427951725379,26.041455660071875,362.776948455873,38.368238584890825,37.13583079080677,0.3253771701849414,0.166233592273433,0.05040369783991486
CA-SK,Rooming and boarding services,0.004751202740807869,0.0017147206345443,0.013258822768615779,0.007432357265806474,0.09008352311801905,0.6554692124434394,0.0641410251332293,0.036404982312474105,1.7879071213890754,0.2544980654133608,0.008851667408780049,0.6682396975337144,0.004223596883804984
CA-SK,Prepared meals,631.114840765917,857.8370354687879,1493.526743782709,1298.6069185020426,44516.30638335159,113462.44054321329,18094.661547352876,363791.436706445,41829.96994129098,29664.47888145902,513.818153167186,184.89650748210104,53.73924351793026
CA-SK,Alcoholic beverages for immediate consumption,57.917198692002714,94.77617062891778,166.38664730393276,109.36217988769641,4415.486237700408,7858.916528540239,5443.314299396373,84622.3012311936,7552.169364177232,5695.438585223211,67.27305975956273,18.21175880915757,5.831799659335852
CA-SK,Motor vehicle repair and maintenance services,1717.2800077351699,2147.8811182481845,8764.32918657111,3421.491417002939,51633.60683978778,260115.23879823677,27926.95021385937,420226.01077743305,112143.18557039907,71868.75879813822,497.2078712446671,382.2809557654681,95.90658600339559
CA-SK,Repair and maintenance services (except for buildings and transportation equipment),1737.0002672995313,854.9894496738193,8806.1950481675,7066.482229309415,34399.611232295974,126063.77441852102,64710.95515464943,1463167.3892178643,110051.63107289192,156082.41727606588,1374.260448970468,707.7157622613479,934.9477038264696
CA-SK,Funeral services,0.054819970270148,0.03580075679420425,0.0780412273047951,0.06006363486620704,0.5768426133641732,3.1810161775605814,3.2694282342199688,63.30669750504234,6.206047775292152,3.7993331373244836,0.1062885518348895,0.010371721377708991,0.01945231522082219
CA-SK,"Laundry, dry-cleaning and related services",10.843739683214446,91.01404719978564,76.42234511641254,21.291033684305386,290.5217538689665,2190.0630006779056,470.8193702763958,5055.121280467167,666.9101569517866,660.0118109625445,6.192462650741019,2.0631570342607444,0.9292145447912172
CA-SK,Hair care and aesthetic services,0.22222022462634217,0.11493656848922544,0.8486980161706414,0.3334979568018997,10.38315618145491,25.75831470297699,3.58978363073226,101.97555269034393,19.540683187879466,17.533629597541015,0.08435731460167228,0.03198786828944661,0.01651882640657149
CA-SK,Parking services,218.8762351507366,868.0996141300933,677.1441418543213,918.1286233700594,4488.128083272736,60273.7665702094,28635.050667915264,159565.02907562006,42687.79723137414,23081.95938567773,448.92078823668896,84.75910461600873,27.120494890785334
CA-SK,Other personal and personal care services,0.7442925901549065,0.40990378487862167,2.2045330235754648,1.189994189182451,20.901230181932693,77.31847545714788,37.861236355338576,769.5657489162647,104.13010681207543,73.25370812805832,0.8589711307727887,0.2154518042767086,0.1697005215977323
CA-SK,Other membership services,2.468722115908784,1.1498334118582054,7.869545319646043,3.9393006152624683,105.14218113222226,523.3527854017968,239.3625791647734,12539.382637983872,484.0208397726781,389.66236720236134,2.3391849525959625,1.1333006862061892,0.4583696717805812
CA-SK,Babysitting services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-SK,Private household services (except babysitting),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-SK,Sales of other services by Non-Profit Institutions Serving Households,2.896580756446759,1.5487768198082796,8.346247124325414,4.278188992878099,63.338658999078,485.90499818637255,121.32869019391252,1973.8560466393872,254.58763988743004,191.38097022228916,1.4900998915696426,0.6481682888609677,0.23588233668262243
CA-SK,Sales of other government services,95.33822400886446,62.285114676163516,402.2072137897062,202.04605726512827,3562.7379177987186,12494.499265970679,6770.6917041560655,123141.18756428633,15077.952711020169,13366.522799163407,172.57018586749976,41.49398809550049,38.95944170437987
CA-SK,Repair and maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-SK,Operating supplies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-SK,Office supplies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-SK,"Advertising, promotion, meals and entertainment",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-SK,"Travel, meetings and conventions",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-SK,Transportation margins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-SK,Educational services provided by Non-Profit Institutions Serving Households,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-SK,Ambulatory health care services provided by Non-Profit Institutions Serving Households,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-SK,Social assistance services provided by Non-Profit Institutions Serving Households,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-SK,"Arts, entertainment and recreation services provided by Non-Profit Institutions Serving Households",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
